API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Fri Apr 10 21:30:18 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Mar-28 00:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-15 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260410.p260707
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-APR-10. PREDICTS-> 2026-JUL-06
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2461131.583333333, A.D. 2026-Apr-01 02:00:00.0000, -3.899066015537655E+05,  5.644056879894506E+03, -1.257642772142484E+04, -5.147427382820529E-02, -1.007510702752821E+00, -8.684259328028926E-02,
2461131.625000000, A.D. 2026-Apr-01 03:00:00.0000, -3.900749344591783E+05,  2.016765947589012E+03, -1.288849971954022E+04, -4.204511313469027E-02, -1.007636074040297E+00, -8.652951707465134E-02,
2461131.666666667, A.D. 2026-Apr-01 04:00:00.0000, -3.902093348228325E+05, -1.610816027407145E+03, -1.319943147295860E+04, -3.262299772433699E-02, -1.007672424086742E+00, -8.620913138265551E-02,
2461131.708333333, A.D. 2026-Apr-01 05:00:00.0000, -3.903098294740032E+05, -5.238368907364445E+03, -1.350919674751669E+04, -2.320874152191420E-02, -1.007619942320946E+00, -8.588148072491464E-02,
2461131.750000000, A.D. 2026-Apr-01 06:00:00.0000, -3.903764481649069E+05, -8.865573249855646E+03, -1.381776947021720E+04, -1.380315444759660E-02, -1.007478825581120E+00, -8.554661011603976E-02,
2461131.791666667, A.D. 2026-Apr-01 07:00:00.0000, -3.904092235561627E+05, -1.249211033429900E+04, -1.412512373099178E+04, -4.407042349287881E-03, -1.007249278042127E+00, -8.520456505606749E-02,
2461131.833333333, A.D. 2026-Apr-01 08:00:00.0000, -3.904081912020122E+05, -1.611766218823798E+04, -1.443123378443308E+04,  4.978793063776519E-03, -1.006931511141949E+00, -8.485539152186772E-02,
2461131.875000000, A.D. 2026-Apr-01 09:00:00.0000, -3.903733895353031E+05, -1.974191161335522E+04, -1.473607405149588E+04,  1.435355428613255E-02, -1.006525743507413E+00, -8.449913595853270E-02,
2461131.916666667, A.D. 2026-Apr-01 10:00:00.0000, -3.903048598522397E+05, -2.336454221121741E+04, -1.503961912116715E+04,  2.371644807988195E-02, -1.006032200879200E+00, -8.413584527075019E-02,
2461131.958333333, A.D. 2026-Apr-01 11:00:00.0000, -3.902026462969073E+05, -2.698523840874920E+04, -1.534184375210503E+04,  3.306668553716631E-02, -1.005451116036162E+00, -8.376556681416336E-02,
2461132.000000000, A.D. 2026-Apr-01 12:00:00.0000, -3.900667958455738E+05, -3.060368548343342E+04, -1.564272287424674E+04,  4.240348214130810E-02, -1.004782728718972E+00, -8.338834838671993E-02,
2461132.041666667, A.D. 2026-Apr-01 13:00:00.0000, -3.898973582907729E+05, -3.421956958823514E+04, -1.594223159038529E+04,  5.172605782660480E-02, -1.004027285553130E+00, -8.300423822001290E-02,
2461132.083333333, A.D. 2026-Apr-01 14:00:00.0000, -3.896943862251752E+05, -3.783257777624765E+04, -1.624034517771496E+04,  6.103363703676778E-02, -1.003185039971348E+00, -8.261328497061537E-02,
2461132.125000000, A.D. 2026-Apr-01 15:00:00.0000, -3.894579350252510E+05, -4.144239802505775E+04, -1.653703908934566E+04,  7.032544878199257E-02, -1.002256252135345E+00, -8.221553771141243E-02,
2461132.166666667, A.D. 2026-Apr-01 16:00:00.0000, -3.891880628347309E+05, -4.504871926082858E+04, -1.683228895578604E+04,  7.960072669465022E-02, -1.001241188857072E+00, -8.181104592293120E-02,
2461132.208333333, A.D. 2026-Apr-01 17:00:00.0000, -3.888848305478672E+05, -4.865123138209774E+04, -1.712607058639542E+04,  8.885870908359252E-02, -1.000140123519392E+00, -8.139985948467426E-02,
2461132.250000000, A.D. 2026-Apr-01 18:00:00.0000, -3.885483017925029E+05, -5.224962528328921E+04, -1.741835997080447E+04,  9.809863898705834E-02, -9.989533359962464E-01, -8.098202866645521E-02,
2461132.291666667, A.D. 2026-Apr-01 19:00:00.0000, -3.881785429129532E+05, -5.584359287793660E+04, -1.770913328030478E+04,  1.073197642241753E-01, -9.976811125723311E-01, -8.055760411974305E-02,
2461132.333333333, A.D. 2026-Apr-01 20:00:00.0000, -3.877756229527035E+05, -5.943282712161668E+04, -1.799836686920722E+04,  1.165213374450472E-01, -9.963237458623055E-01, -8.012663686901472E-02,
2461132.375000000, A.D. 2026-Apr-01 21:00:00.0000, -3.873396136369297E+05, -6.301702203459123E+04, -1.828603727616926E+04,  1.257026161794206E-01, -9.948815347295662E-01, -7.968917830311861E-02,
2461132.416666667, A.D. 2026-Apr-01 22:00:00.0000, -3.868705893548464E+05, -6.659587272415555E+04, -1.857212122549110E+04,  1.348628628839232E-01, -9.933547842046053E-01, -7.924528016665427E-02,
2461132.458333333, A.D. 2026-Apr-01 23:00:00.0000, -3.863686271418869E+05, -7.016907540669231E+04, -1.885659562838104E+04,  1.440013449878672E-01, -9.917438054029901E-01, -7.879499455136718E-02,
2461132.500000000, A.D. 2026-Apr-02 00:00:00.0000, -3.858338066617213E+05, -7.373632742943014E+04, -1.913943758418955E+04,  1.531173349376141E-01, -9.900489154429770E-01, -7.833837388756337E-02,
2461132.541666667, A.D. 2026-Apr-02 01:00:00.0000, -3.852662101881176E+05, -7.729732729190511E+04, -1.942062438161289E+04,  1.622101102395468E-01, -9.882704373635575E-01, -7.787547093560809E-02,
2461132.583333333, A.D. 2026-Apr-02 02:00:00.0000, -3.846659225866499E+05, -8.085177466712496E+04, -1.970013349986577E+04,  1.712789535016435E-01, -9.864087000402987E-01, -7.740633877728492E-02,
2461132.625000000, A.D. 2026-Apr-02 03:00:00.0000, -3.840330312962616E+05, -8.439937042243099E+04, -1.997794260982319E+04,  1.803231524731777E-01, -9.844640381025060E-01, -7.693103080733310E-02,
2461132.666666667, A.D. 2026-Apr-02 04:00:00.0000, -3.833676263106852E+05, -8.793981664006169E+04, -2.025402957513183E+04,  1.893420000834976E-01, -9.824367918498310E-01, -7.644960072496854E-02,
2461132.708333333, A.D. 2026-Apr-02 05:00:00.0000, -3.826698001597282E+05, -9.147281663741534E+04, -2.052837245329087E+04,  1.983347944791337E-01, -9.803273071685432E-01, -7.596210252543339E-02,
2461132.750000000, A.D. 2026-Apr-02 06:00:00.0000, -3.819396478904253E+05, -9.499807498701091E+04, -2.080094949670259E+04,  2.073008390594498E-01, -9.781359354476162E-01, -7.546859049158072E-02,
2461132.791666667, A.D. 2026-Apr-02 07:00:00.0000, -3.811772670480676E+05, -9.851529753614638E+04, -2.107173915369274E+04,  2.162394425108353E-01, -9.758630334946593E-01, -7.496911918549604E-02,
2461132.833333333, A.D. 2026-Apr-02 08:00:00.0000, -3.803827576571087E+05, -1.020241914262544E+05, -2.134072006950057E+04,  2.251499188394382E-01, -9.735089634517142E-01, -7.446374344015810E-02,
2461132.875000000, A.D. 2026-Apr-02 09:00:00.0000, -3.795562222019577E+05, -1.055244651119547E+05, -2.160787108723928E+04,  2.340315874024394E-01, -9.710740927109537E-01, -7.395251835114069E-02,
2461132.916666667, A.D. 2026-Apr-02 10:00:00.0000, -3.786977656076606E+05, -1.090158283798022E+05, -2.187317124882642E+04,  2.428837729378693E-01, -9.685587938303062E-01, -7.343549926835924E-02,
2461132.958333333, A.D. 2026-Apr-02 11:00:00.0000, -3.778074952204788E+05, -1.124979923667323E+05, -2.213659979588469E+04,  2.517058055929667E-01, -9.659634444490325E-01, -7.291274178786294E-02,
2461133.000000000, A.D. 2026-Apr-02 12:00:00.0000, -3.768855207883661E+05, -1.159706695782014E+05, -2.239813617061340E+04,  2.604970209510844E-01, -9.632884272032851E-01, -7.238430174367533E-02,
2461133.041666667, A.D. 2026-Apr-02 13:00:00.0000, -3.759319544413529E+05, -1.194335739060238E+05, -2.265776001663052E+04,  2.692567600571423E-01, -9.605341296416767E-01, -7.185023519968708E-02,
2461133.083333333, A.D. 2026-Apr-02 14:00:00.0000, -3.749469106718409E+05, -1.228864206459047E+05, -2.291545117978569E+04,  2.779843694416322E-01, -9.577009441408858E-01, -7.131059844159970E-02,
2461133.125000000, A.D. 2026-Apr-02 15:00:00.0000, -3.739305063148139E+05, -1.263289265146693E+05, -2.317118970894429E+04,  2.866792011431783E-01, -9.547892678213272E-01, -7.076544796892575E-02,
2461133.166666667, A.D. 2026-Apr-02 16:00:00.0000, -3.728828605279700E+05, -1.297608096671886E+05, -2.342495585674297E+04,  2.953406127296584E-01, -9.517995024629154E-01, -7.021484048704629E-02,
2461133.208333333, A.D. 2026-Apr-02 17:00:00.0000, -3.718040947717809E+05, -1.331817897130023E+05, -2.367673008031642E+04,  3.039679673178904E-01, -9.487320544209464E-01, -6.965883289932806E-02,
2461133.250000000, A.D. 2026-Apr-02 18:00:00.0000, -3.706943327894817E+05, -1.365915877326389E+05, -2.392649304199607E+04,  3.125606335918903E-01, -9.455873345421277E-01, -6.909748229930185E-02,
2461133.291666667, A.D. 2026-Apr-02 19:00:00.0000, -3.695537005869988E+05, -1.399899262936336E+05, -2.417422560998078E+04,  3.211179858197081E-01, -9.423657580807839E-01, -6.853084596290454E-02,
2461133.333333333, A.D. 2026-Apr-02 20:00:00.0000, -3.683823264128187E+05, -1.433765294662459E+05, -2.441990885897944E+04,  3.296394038688498E-01, -9.390677446152594E-01, -6.795898134078809E-02,
2461133.375000000, A.D. 2026-Apr-02 21:00:00.0000, -3.671803407378053E+05, -1.467511228388750E+05, -2.466352407082648E+04,  3.381242732202911E-01, -9.356937179645547E-01, -6.738194605069447E-02,
2461133.416666667, A.D. 2026-Apr-02 22:00:00.0000, -3.659478762349669E+05, -1.501134335331773E+05, -2.490505273506952E+04,  3.465719849810935E-01, -9.322441061052120E-01, -6.679979786990231E-02,
2461133.458333333, A.D. 2026-Apr-02 23:00:00.0000, -3.646850677591828E+05, -1.534631902188840E+05, -2.514447654953036E+04,  3.549819358956294E-01, -9.287193410884871E-01, -6.621259472774366E-02,
2461133.500000000, A.D. 2026-Apr-03 00:00:00.0000, -3.633920523268903E+05, -1.568001231283213E+05, -2.538177742083891E+04,  3.633535283554274E-01, -9.251198589578238E-01, -6.562039469819553E-02,
2461133.541666667, A.D. 2026-Apr-03 01:00:00.0000, -3.620689690957394E+05, -1.601239640706346E+05, -2.561693746494083E+04,  3.716861704076479E-01, -9.214460996666645E-01, -6.502325599254627E-02,
2461133.583333333, A.D. 2026-Apr-03 02:00:00.0000, -3.607159593442192E+05, -1.634344464457167E+05, -2.584993900757863E+04,  3.799792757621976E-01, -9.176985069966188E-01, -6.442123695213864E-02,
2461133.625000000, A.D. 2026-Apr-03 03:00:00.0000, -3.593331664512616E+05, -1.667313052578430E+05, -2.608076458474697E+04,  3.882322637974962E-01, -9.138775284760153E-01, -6.381439604119399E-02,
2461133.666666667, A.D. 2026-Apr-03 04:00:00.0000, -3.579207358758257E+05, -1.700142771290128E+05, -2.630939694312224E+04,  3.964445595649060E-01, -9.099836152988642E-01, -6.320279183971417E-02,
2461133.708333333, A.D. 2026-Apr-03 05:00:00.0000, -3.564788151364700E+05, -1.732831003120016E+05, -2.653581904046671E+04,  4.046155937918365E-01, -9.060172222442532E-01, -6.258648303646902E-02,
2461133.750000000, A.D. 2026-Apr-03 06:00:00.0000, -3.550075537909139E+05, -1.765375147031223E+05, -2.676001404600762E+04,  4.127448028835374E-01, -9.019788075962005E-01, -6.196552842206499E-02,
2461133.791666667, A.D. 2026-Apr-03 07:00:00.0000, -3.535071034155976E+05, -1.797772618546995E+05, -2.698196534079138E+04,  4.208316289235925E-01, -8.978688330639932E-01, -6.133998688210190E-02,
2461133.833333333, A.D. 2026-Apr-03 08:00:00.0000, -3.519776175852397E+05, -1.830020849872578E+05, -2.720165651801343E+04,  4.288755196731283E-01, -8.936877637030292E-01, -6.070991739041526E-02,
2461133.875000000, A.D. 2026-Apr-03 09:00:00.0000, -3.504192518524026E+05, -1.862117290014266E+05, -2.741907138332379E+04,  4.368759285687513E-01, -8.894360678361907E-01, -6.007537900240767E-02,
2461133.916666667, A.D. 2026-Apr-03 10:00:00.0000, -3.488321637270655E+05, -1.894059404895616E+05, -2.763419395510889E+04,  4.448323147192310E-01, -8.851142169757699E-01, -5.943643084847139E-02,
2461133.958333333, A.D. 2026-Apr-03 11:00:00.0000, -3.472165126562131E+05, -1.925844677470875E+05, -2.784700846474987E+04,  4.527441429009385E-01, -8.807226857459703E-01, -5.879313212750059E-02,
2461134.000000000, A.D. 2026-Apr-03 12:00:00.0000, -3.455724600034417E+05, -1.957470607835621E+05, -2.805749935685743E+04,  4.606108835520628E-01, -8.762619518060047E-01, -5.814554210049810E-02,
2461134.041666667, A.D. 2026-Apr-03 13:00:00.0000, -3.439001690285893E+05, -1.988934713334648E+05, -2.826565128948438E+04,  4.684320127656154E-01, -8.717324957738168E-01, -5.749372008427561E-02,
2461134.083333333, A.D. 2026-Apr-03 14:00:00.0000, -3.421998048673923E+05, -2.020234528667118E+05, -2.847144913431512E+04,  4.762070122812419E-01, -8.671348011504388E-01, -5.683772544524945E-02,
2461134.125000000, A.D. 2026-Apr-03 15:00:00.0000, -3.404715345111746E+05, -2.051367605989001E+05, -2.867487797683322E+04,  4.839353694758598E-01, -8.624693542450155E-01, -5.617761759333351E-02,
2461134.166666667, A.D. 2026-Apr-03 16:00:00.0000, -3.387155267865715E+05, -2.082331515012826E+05, -2.887592311646727E+04,  4.916165773531332E-01, -8.577366441005092E-01, -5.551345597592872E-02,
2461134.208333333, A.D. 2026-Apr-03 17:00:00.0000, -3.369319523352945E+05, -2.113123843104772E+05, -2.907457006671508E+04,  4.992501345318095E-01, -8.529371624201108E-01, -5.484530007201327E-02,
2461134.250000000, A.D. 2026-Apr-03 18:00:00.0000, -3.351209835939391E+05, -2.143742195379124E+05, -2.927080455524684E+04,  5.068355452329314E-01, -8.480714034943697E-01, -5.417320938633130E-02,
2461134.291666667, A.D. 2026-Apr-03 19:00:00.0000, -3.332827947738420E+05, -2.174184194790115E+05, -2.946461252398771E+04,  5.143723192659441E-01, -8.431398641290713E-01, -5.349724344368362E-02,
2461134.333333333, A.D. 2026-Apr-03 20:00:00.0000, -3.314175618409889E+05, -2.204447482221189E+05, -2.965598012917975E+04,  5.218599720137160E-01, -8.381430435738733E-01, -5.281746178331964E-02,
2461134.375000000, A.D. 2026-Apr-03 21:00:00.0000, -3.295254624959789E+05, -2.234529716571709E+05, -2.984489374142404E+04,  5.292980244164935E-01, -8.330814434517220E-01, -5.213392395343264E-02,
2461134.416666667, A.D. 2026-Apr-03 22:00:00.0000, -3.276066761540484E+05, -2.264428574841133E+05, -3.003133994570319E+04,  5.366860029548056E-01, -8.279555676890689E-01, -5.144668950575892E-02,
2461134.458333333, A.D. 2026-Apr-03 23:00:00.0000, -3.256613839251586E+05, -2.294141752210701E+05, -3.021530554138443E+04,  5.440234396313435E-01, -8.227659224469011E-01, -5.075581799028089E-02,
2461134.500000000, A.D. 2026-Apr-04 00:00:00.0000, -3.236897685941493E+05, -2.323666962122645E+05, -3.039677754220398E+04,  5.513098719518300E-01, -8.175130160526060E-01, -5.006136895003610E-02,
2461134.541666667, A.D. 2026-Apr-04 01:00:00.0000, -3.216920146009648E+05, -2.353001936356968E+05, -3.057574317623283E+04,  5.585448429049016E-01, -8.121973589326859E-01, -4.936340191603228E-02,
2461134.583333333, A.D. 2026-Apr-04 02:00:00.0000, -3.196683080209520E+05, -2.382144425105814E+05, -3.075218988582457E+04,  5.657279009410245E-01, -8.068194635463365E-01, -4.866197640226838E-02,
2461134.625000000, A.D. 2026-Apr-04 03:00:00.0000, -3.176188365452381E+05, -2.411092197045462E+05, -3.092610532754510E+04,  5.728585999504634E-01, -8.013798443199098E-01, -4.795715190086391E-02,
2461134.666666667, A.D. 2026-Apr-04 04:00:00.0000, -3.155437894611878E+05, -2.439843039405978E+05, -3.109747737208544E+04,  5.799364992403251E-01, -7.958790175822730E-01, -4.724898787729487E-02,
2461134.708333333, A.D. 2026-Apr-04 05:00:00.0000, -3.134433576329458E+05, -2.468394758038553E+05, -3.126629410415745E+04,  5.869611635106992E-01, -7.903175015010770E-01, -4.653754376574015E-02,
2461134.750000000, A.D. 2026-Apr-04 06:00:00.0000, -3.113177334820659E+05, -2.496745177480571E+05, -3.143254382237280E+04,  5.939321628299149E-01, -7.846958160199546E-01, -4.582287896453430E-02,
2461134.791666667, A.D. 2026-Apr-04 07:00:00.0000, -3.091671109682313E+05, -2.524892141018422E+05, -3.159621503910595E+04,  6.008490726089397E-01, -7.790144827966557E-01, -4.510505283173094E-02,
2461134.833333333, A.D. 2026-Apr-04 08:00:00.0000, -3.069916855700688E+05, -2.552833510748118E+05, -3.175729648034144E+04,  6.077114735749373E-01, -7.732740251421366E-01, -4.438412468077607E-02,
2461134.875000000, A.D. 2026-Apr-04 09:00:00.0000, -3.047916542660585E+05, -2.580567167633719E+05, -3.191577708550544E+04,  6.145189517440097E-01, -7.674749679606151E-01, -4.366015377629118E-02,
2461134.916666667, A.D. 2026-Apr-04 10:00:00.0000, -3.025672155155450E+05, -2.608091011563630E+05, -3.207164600728282E+04,  6.212710983931472E-01, -7.616178376906051E-01, -4.293319932996464E-02,
2461134.958333333, A.D. 2026-Apr-04 11:00:00.0000, -3.003185692398490E+05, -2.635402961404790E+05, -3.222489261141913E+04,  6.279675100314039E-01, -7.557031622469387E-01, -4.220332049655734E-02,
2461135.000000000, A.D. 2026-Apr-04 12:00:00.0000, -2.980459168034851E+05, -2.662500955054790E+05, -3.237550647650883E+04,  6.346077883703266E-01, -7.497314709637933E-01, -4.147057637001522E-02,
2461135.041666667, A.D. 2026-Apr-04 13:00:00.0000, -2.957494609954871E+05, -2.689382949491957E+05, -3.252347739376943E+04,  6.411915402936569E-01, -7.437032945387284E-01, -4.073502597969525E-02,
2461135.083333333, A.D. 2026-Apr-04 14:00:00.0000, -2.934294060108439E+05, -2.716046920823446E+05, -3.266879536680233E+04,  6.477183778263297E-01, -7.376191649777465E-01, -3.999672828670037E-02,
2461135.125000000, A.D. 2026-Apr-04 15:00:00.0000, -2.910859574320480E+05, -2.742490864331370E+05, -3.281145061134064E+04,  6.541879181027924E-01, -7.314796155413871E-01, -3.925574218032690E-02,
2461135.166666667, A.D. 2026-Apr-04 16:00:00.0000, -2.887193222107591E+05, -2.768712794517009E+05, -3.295143355498461E+04,  6.605997833346671E-01, -7.252851806918613E-01, -3.851212647462182E-02,
2461135.208333333, A.D. 2026-Apr-04 17:00:00.0000, -2.863297086495853E+05, -2.794710745143131E+05, -3.308873483692454E+04,  6.669536007777783E-01, -7.190363960412399E-01, -3.776593990505089E-02,
2461135.250000000, A.D. 2026-Apr-04 18:00:00.0000, -2.839173263839849E+05, -2.820482769274479E+05, -3.322334530765213E+04,  6.732490026985709E-01, -7.127337983006994E-01, -3.701724112527838E-02,
2461135.291666667, A.D. 2026-Apr-04 19:00:00.0000, -2.814823863642886E+05, -2.846026939316430E+05, -3.335525602866034E+04,  6.794856263399413E-01, -7.063779252308358E-01, -3.626608870405662E-02,
2461135.333333333, A.D. 2026-Apr-04 20:00:00.0000, -2.790251008378473E+05, -2.871341347051903E+05, -3.348445827213224E+04,  6.856631138865042E-01, -6.999693155930534E-01, -3.551254112222635E-02,
2461135.375000000, A.D. 2026-Apr-04 21:00:00.0000, -2.765456833313051E+05, -2.896424103676528E+05, -3.361094352061940E+04,  6.917811124293199E-01, -6.935085091020371E-01, -3.475665676982714E-02,
2461135.416666667, A.D. 2026-Apr-04 22:00:00.0000, -2.740443486330001E+05, -2.921273339832124E+05, -3.373470346670989E+04,  6.978392739301053E-01, -6.869960463793118E-01, -3.399849394331814E-02,
2461135.458333333, A.D. 2026-Apr-04 23:00:00.0000, -2.715213127754954E+05, -2.945887205638527E+05, -3.385573001268657E+04,  7.038372551849514E-01, -6.804324689078967E-01, -3.323811084290768E-02,
2461135.500000000, A.D. 2026-Apr-05 00:00:00.0000, -2.689767930182415E+05, -2.970263870723802E+05, -3.397401527017589E+04,  7.097747177875713E-01, -6.738183189880603E-01, -3.247556556999334E-02,
2461135.541666667, A.D. 2026-Apr-05 01:00:00.0000, -2.664110078303715E+05, -2.994401524252886E+05, -3.408955155978783E+04,  7.156513280921036E-01, -6.671541396941821E-01, -3.171091612471005E-02,
2461135.583333333, A.D. 2026-Apr-05 02:00:00.0000, -2.638241768736311E+05, -3.018298374954695E+05, -3.420233141074701E+04,  7.214667571754926E-01, -6.604404748327215E-01, -3.094422040358719E-02,
2461135.625000000, A.D. 2026-Apr-05 03:00:00.0000, -2.612165209854451E+05, -3.041952651147742E+05, -3.431234756051577E+04,  7.272206807994691E-01, -6.536778689013049E-01, -3.017553619731334E-02,
2461135.666666667, A.D. 2026-Apr-05 04:00:00.0000, -2.585882621621208E+05, -3.065362600764294E+05, -3.441959295440916E+04,  7.329127793721592E-01, -6.468668670489270E-01, -2.940492118860913E-02,
2461135.708333333, A.D. 2026-Apr-05 05:00:00.0000, -2.559396235421909E+05, -3.088526491373124E+05, -3.452406074520265E+04,  7.385427379093379E-01, -6.400080150372783E-01, -2.863243295020684E-02,
2461135.750000000, A.D. 2026-Apr-05 06:00:00.0000, -2.532708293898961E+05, -3.111442610200893E+05, -3.462574429273255E+04,  7.441102459953586E-01, -6.331018592031926E-01, -2.785812894293627E-02,
2461135.791666667, A.D. 2026-Apr-05 07:00:00.0000, -2.505821050788091E+05, -3.134109264152190E+05, -3.472463716349029E+04,  7.496149977437743E-01, -6.261489464222247E-01, -2.708206651391684E-02,
2461135.833333333, A.D. 2026-Apr-05 08:00:00.0000, -2.478736770756004E+05, -3.156524779828290E+05, -3.482073313020938E+04,  7.550566917576814E-01, -6.191498240733558E-01, -2.630430289485466E-02,
2461135.875000000, A.D. 2026-Apr-05 09:00:00.0000, -2.451457729239483E+05, -3.178687503544661E+05, -3.491402617144755E+04,  7.604350310898036E-01, -6.121050400048290E-01, -2.552489520044471E-02,
2461135.916666667, A.D. 2026-Apr-05 10:00:00.0000, -2.423986212285920E+05, -3.200595801347254E+05, -3.500451047116242E+04,  7.657497232023424E-01, -6.050151425011183E-01, -2.474390042687549E-02,
2461135.958333333, A.D. 2026-Apr-05 11:00:00.0000, -2.396324516395305E+05, -3.222248059027636E+05, -3.509218041828246E+04,  7.710004799266167E-01, -5.978806802510294E-01, -2.396137545043847E-02,
2461136.000000000, A.D. 2026-Apr-05 12:00:00.0000, -2.368474948363660E+05, -3.243642682136983E+05, -3.517703060627314E+04,  7.761870174225137E-01, -5.907022023169325E-01, -2.317737702623879E-02,
2461136.041666667, A.D. 2026-Apr-05 13:00:00.0000, -2.340439825127950E+05, -3.264778095998996E+05, -3.525905583269827E+04,  7.813090561377778E-01, -5.834802581051307E-01, -2.239196178700759E-02,
2461136.083333333, A.D. 2026-Apr-05 14:00:00.0000, -2.312221473612453E+05, -3.285652745721765E+05, -3.533825109877766E+04,  7.863663207671531E-01, -5.762153973373583E-01, -2.160518624201568E-02,
2461136.125000000, A.D. 2026-Apr-05 15:00:00.0000, -2.283822230576602E+05, -3.306265096208628E+05, -3.541461160894073E+04,  7.913585402114128E-01, -5.689081700234127E-01, -2.081710677608600E-02,
2461136.166666667, A.D. 2026-Apr-05 16:00:00.0000, -2.255244442464313E+05, -3.326613632168062E+05, -3.548813277037679E+04,  7.962854475362890E-01, -5.615591264349166E-01, -2.002777964870620E-02,
2461136.208333333, A.D. 2026-Apr-05 17:00:00.0000, -2.226490465254781E+05, -3.346696858122661E+05, -3.555881019258275E+04,  8.011467799313305E-01, -5.541688170802097E-01, -1.923726099323794E-02,
2461136.250000000, A.D. 2026-Apr-05 18:00:00.0000, -2.197562664314766E+05, -3.366513298417220E+05, -3.562663968690734E+04,  8.059422786687107E-01, -5.467377926803673E-01, -1.844560681622462E-02,
2461136.291666667, A.D. 2026-Apr-05 19:00:00.0000, -2.168463414252363E+05, -3.386061497225971E+05, -3.569161726609376E+04,  8.106716890620074E-01, -5.392666041463438E-01, -1.765287299679405E-02,
2461136.333333333, A.D. 2026-Apr-05 20:00:00.0000, -2.139195098772249E+05, -3.405340018559037E+05, -3.575373914381994E+04,  8.153347604249784E-01, -5.317558025572393E-01, -1.685911528615719E-02,
2461136.375000000, A.D. 2026-Apr-05 21:00:00.0000, -2.109760110532422E+05, -3.424347446268100E+05, -3.581300173423727E+04,  8.199312460303522E-01, -5.242059391396863E-01, -1.606438930719969E-02,
2461136.416666667, A.D. 2026-Apr-05 22:00:00.0000, -2.080160851002419E+05, -3.443082384051364E+05, -3.586940165150806E+04,  8.244609030686599E-01, -5.166175652483511E-01, -1.526875055416835E-02,
2461136.458333333, A.D. 2026-Apr-05 23:00:00.0000, -2.050399730323011E+05, -3.461543455457830E+05, -3.592293570934197E+04,  8.289234926071293E-01, -5.089912323475496E-01, -1.447225439244734E-02,
2461136.500000000, A.D. 2026-Apr-06 00:00:00.0000, -2.020479167167387E+05, -3.479729303890924E+05, -3.597360092053206E+04,  8.333187795486602E-01, -5.013274919939711E-01, -1.367495605842717E-02,
2461136.541666667, A.D. 2026-Apr-06 01:00:00.0000, -1.990401588603806E+05, -3.497638592611530E+05, -3.602139449648991E+04,  8.376465325905668E-01, -4.936268958202339E-01, -1.287691065944932E-02,
2461136.583333333, A.D. 2026-Apr-06 02:00:00.0000, -1.960169429959727E+05, -3.515270004740446E+05, -3.606631384678136E+04,  8.419065241844600E-01, -4.858899955201532E-01, -1.207817317386098E-02,
2461136.625000000, A.D. 2026-Apr-06 03:00:00.0000, -1.929785134687393E+05, -3.532622243260343E+05, -3.610835657866229E+04,  8.460985304950841E-01, -4.781173428347490E-01, -1.127879845116425E-02,
2461136.666666667, A.D. 2026-Apr-06 04:00:00.0000, -1.899251154230883E+05, -3.549694031017218E+05, -3.614752049661537E+04,  8.502223313599656E-01, -4.703094895392178E-01, -1.047884121222006E-02,
2461136.708333333, A.D. 2026-Apr-06 05:00:00.0000, -1.868569947894622E+05, -3.566484110721412E+05, -3.618380360188696E+04,  8.542777102491185E-01, -4.624669874311179E-01, -9.678356049552694E-03,
2461136.750000000, A.D. 2026-Apr-06 06:00:00.0000, -1.837743982713328E+05, -3.582991244948217E+05, -3.621720409202625E+04,  8.582644542249555E-01, -4.545903883196295E-01, -8.877397427738409E-03,
2461136.791666667, A.D. 2026-Apr-06 07:00:00.0000, -1.806775733323410E+05, -3.599214216138120E+05, -3.624772036042529E+04,  8.621823539024335E-01, -4.466802440158843E-01, -8.076019683875280E-03,
2461136.833333333, A.D. 2026-Apr-06 08:00:00.0000, -1.775667681835787E+05, -3.615151826596713E+05, -3.627535099586099E+04,  8.660312034094485E-01, -4.387371063243553E-01, -7.274277028135878E-03,
2461136.875000000, A.D. 2026-Apr-06 09:00:00.0000, -1.744422317710131E+05, -3.630802898494312E+05, -3.630009478203930E+04,  8.698108003475045E-01, -4.307615270353020E-01, -6.472223544397443E-03,
